,Index,Title,Published Date,Background,Story,Award,Award Region,Award Category,Jury,URL,Stored Path,Photographer,Award Year
104,10,As Frozen Land Burns,"08 July, 2021","A forest fire burns beside the road between Magaras and Berdigestyakh, in central Sakha, Siberia, Russia.Sakha, also known as Yakutia, which extends over more than three million square kilometers in the far northeast of the Russian Federation, experienced devastating wildfires, severe smoke pollution, and melting of its permafrost in 2021. The region – 40% of which lies within the Arctic Circle – is one of the coldest inhabited places on Earth, with temperatures varying from -60°C in winter to 40°C in summer, according to the Scott Polar Research Institute. The Arctic Monitoring and Assessment Programme reports that the Arctic is heating three times faster than the global average. In Sakha, even though fires are a natural part of the ecosystem, a mild spring followed by extremely hot and dry weather led to a record-breaking fire season in the region. By mid-August, more than 17.08 million hectares had been ravaged by fire, according to Greenpeace Russia – larger than the areas burned by fires in Greece, Turkey, Italy, the US, and Canada combined. NASA satellite imagery showed smoke from the wildfires to have traveled more than 3,000 km to the North Pole. Firefighters told Agence France-Presse they lacked the personnel and equipment to deal with the wildfires, and critics pointed to a 2015 law that allows authorities to let wildfires burn if the potential damage is considered not worth the costs of containing them. This leads to a slow response time while fires grow ever more out of control.","In addition to the fires, there are indications that higher temperatures are leading to degradation of the permafrost – soil and rocks held together by ice and containing large amounts of organic carbon from frozen plant material. As permafrost melts, this material rots, releasing carbon dioxide and methane, which can be an even more potent greenhouse gas.",2022 Photo Contest,Europe,Stories,"This story of forest fires portrays the issue in a haunting, yet poetic way. The story is multilayered and each image highlights the climate crisis from a range of angles – from human displacement, to degradation of the built environment, and the impacts on wildlife. The photographer effectively presents the physical effects of rising temperatures in what should be one of the coldest environments on Earth. The work is an urgent call to action.",https://www.worldpressphoto.org/getmedia/19b5013a-afec-4e2c-abaf-d7b0f26f7f19/WPP_2022Contest_Europe_STO_Nanna-Heitman_JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Nanna Heitmann\10.jpg,Nanna Heitmann,2022
105,1,Kamloops Residential School,"19 June, 2021","Red dresses hung on crosses along a roadside commemorate children who died at the Kamloops Indian Residential School, an institution created to assimilate Indigenous children, following the detection of as many as 215 unmarked graves, Kamloops, British Columbia.The hanging of red dresses as a visual response to the disproportionate violence faced by women with an Indigenous heritage began in Winnipeg, Manitoba, in 2011; orange shirts are also used, specifically to acknowledge suffering caused to children by the residential school system in Canada. Residential schools began operating in the 19th century as part of a policy of assimilating people from various Indigenous communities into Western, and predominantly Christian culture. Students were removed from their homes and parents – frequently by force – and often forbidden to communicate in their own languages. Their hair was cut short, and they had to wear uniforms, rather than traditional clothing, were given Euro-Christian names in place of their own, and were subject to physical and sometimes sexual abuse. Supreme Court Chief Justice Beverley McLachlin claimed Canada used the institutions to commit cultural genocide.","Upwards of 150,000 children passed through the doors of residential schools before the last one closed in 1996. A Truth and Reconciliation Commission, set up in 2009, concluded that at least 4,100 students died while at the schools, as a result of mistreatment, neglect, disease or accident. The Kamloops School, established in 1890, became the largest in the system, attended by hundreds of Secwépemc and other First Nations children. It closed in 1978. In May 2021, a survey using ground-penetrating radar identified as many as 215 potential juvenile burial sites at Kamloops – confirming reports from oral histories.",2022 Photo Contest,World Press Photo of the Year,Kamloops Residential School,"This winner represents the awakening of a shameful history that is finally being addressed in Canada. It is a perfect image which captures a rare light, and is at once haunting, arresting, and symbolic. The sensory image offers a quiet moment of reckoning with the global legacy of colonization and exploitation, while amplifying the voices of First Nations communities who are demanding justice. The single image requires an active eye, and encourages us to hold governments, social institutions, and ourselves accountable. The jury awarded this image the World Press Photo of the Year because it summarizes a global history of colonial oppression that must be addressed in order to tackle the challenges of the future.",https://www.worldpressphoto.org/getmedia/77fb7dcf-7ea5-4f87-a156-5096bd2a0abe/WPP_2022Contest_POY_Amber-Bracken.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Amber Bracken\1.jpg,Amber Bracken,2022
106,1,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/f883f4a7-3e27-4a29-9c37-494559cca41f/WPP_2022Contest_SOY_Matthew-Abbott_AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\1.jpg,Matthew Abbott,2022
107,2,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/a8b82ae8-0854-4e79-8696-222d3d8fa234/WPP_2022Contest_SOY_Matthew-Abbott_BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\2.jpg,Matthew Abbott,2022
108,3,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/604ae6ea-33c0-45e4-b01f-8ba711ea5ff1/WPP_2022Contest_SOY_Matthew-Abbott_CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\3.jpg,Matthew Abbott,2022
109,4,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/3bb9b134-d616-4cf9-8519-778068fa4df7/WPP_2022Contest_SOY_Matthew-Abbott_DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\4.jpg,Matthew Abbott,2022
110,5,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/fda3d569-0ff6-4960-aab7-42212942df25/WPP_2022Contest_SOY_Matthew-Abbott_EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\5.jpg,Matthew Abbott,2022
111,6,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/1b748153-43d9-47f5-b784-8a1bc50e6172/WPP_2022Contest_SOY_Matthew-Abbott_FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\6.jpg,Matthew Abbott,2022
112,7,Saving Forests with Fire,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Story of the Year,Saving Forests with Fire,"The story responds to Australia's devastating forest fires and makes us question what the world would look like if we had listened to ancient knowledge. The body of work is a proactive and pragmatic lesson which does not exoticize the Nawarddeken people, a First Nations group, but rather highlights the crucial value of their knowledge in a comprehensive review. While each image is strong on its own, intentional editing, strong pacing, and the sequencing of images illustrates how culture and the environment are inseparable in indigenous cultures. Furthermore, the story provides a refreshing balance of humans and nature in a way which forwards a perspective of interconnectedness and the role of humans as stewards of the land.This jury awarded this project the World Press Photo Story of the Year because it is solution-oriented and presents knowledge that should be shared around the world in order to tackle the consequences of the global climate crisis.",https://www.worldpressphoto.org/getmedia/636f99be-bf37-4d2f-bcfb-4a7179c1f10e/WPP_2022Contest_SOY_Matthew-Abbott_GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Matthew Abbott\7.jpg,Matthew Abbott,2022
113,1,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/0ee7792a-0f75-49ba-ac4a-d63f21048486/WPP_2022Contest_LTPA_Lalo-de-Almeida_AAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\1.jpg,Lalo de Almeida,2022
114,2,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/d105ada2-f621-4497-8680-a2b8b67e97f8/WPP_2022Contest_LTPA_Lalo-de-Almeida_BAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\2.jpg,Lalo de Almeida,2022
115,3,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/c69c9073-6c34-4464-a58a-3b51c5e34b5f/WPP_2022Contest_LTPA_Lalo-de-Almeida_CAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\3.jpg,Lalo de Almeida,2022
116,4,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/3d03de45-a816-4388-b884-a6d6bf3a5d0a/WPP_2022Contest_LTPA_Lalo-de-Almeida_DAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\4.jpg,Lalo de Almeida,2022
117,5,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/83124a2d-8307-4487-9a1f-e5a0db4cb95b/WPP_2022Contest_LTPA_Lalo-de-Almeida_EAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\5.jpg,Lalo de Almeida,2022
118,6,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/35a68d5d-b97d-4cee-91cb-37e70cca67a1/WPP_2022Contest_LTPA_Lalo-de-Almeida_FAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\6.jpg,Lalo de Almeida,2022
119,7,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/ebfb7a5f-62bc-4638-8e0c-5436b03c76ee/WPP_2022Contest_LTPA_Lalo-de-Almeida_GAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\7.jpg,Lalo de Almeida,2022
120,8,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/52915f32-c93a-4bad-b753-cf1cba50ff0e/WPP_2022Contest_LTPA_Lalo-de-Almeida_HAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\8.jpg,Lalo de Almeida,2022
121,9,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/ee1549ec-9a4d-4c19-9d3c-4d6ebc0898e1/WPP_2022Contest_LTPA_Lalo-de-Almeida_IAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\9.jpg,Lalo de Almeida,2022
122,10,Amazonian Dystopia,Not Specified,Not Specified,Not Specified,2022 Photo Contest,World Press Photo Long-Term Project Award,Amazonian Dystopia,"The project portrays the social, political and environmental realities of Brazil under the presidency of Bolsonaro. The visual language of cause and effect is well balanced. Each image is intentional and impactful, contributing to a collection of testimonies exposing the multilayered effects of the destruction of land, and pillage of natural resources, as experienced by Brazilian communities. Through strong editing and the range of aesthetic elements, the conceptual work looks beneath the surface and explores the psychological change in a people powerfully capturing their experiences of violence and endemic alcoholism.The jury awarded this project the World Press Photo Long-Term Project Award because it powerfully demonstrates the effects of humanities’ abuse of the land and links these realities to a globally comprehensible narrative on the climate crisis.",https://www.worldpressphoto.org/getmedia/782cfb9b-a009-47c1-be8c-76f729a936c2/WPP_2022Contest_LTPA_Lalo-de-Almeida_JAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Lalo de Almeida\10.jpg,Lalo de Almeida,2022
123,1,Blood is a Seed,"12 November, 2021","Through personal stories Blood is a Seed (La Sangre Es Una Semilla) questions the disappearance of seeds, forced migration, racism, colonization, and the subsequent loss of ancestral knowledge.During the course of the 20th century, 75% of agricultural plant genetic diversity was lost globally. A main driving force of declining agrobiodiversity is the push for the cultivation of monocultures of modified and often non-native varieties, for higher-yield crops.","The video is narrated by the photographer and their father, and is informed by the father’s memory, as well as their own perceptions of the transformations experienced by small farmers over the last three generations. Romero's father migrated in 1981 in search of better opportunities and to escape the violence that Colombia was experiencing in those years.",2022 Photo Contest,World Press Photo Open Format Award,Blood is a Seed,"This is a very strong project which approaches an issue of global concern from a personal angle, by reflecting on personal loss. Through investigating her own roots and ancestry, the photographer addresses the violent and strategic erasure of cultural knowledge which continues to have deeply rooted consequences on new generations, broader society and the Earth. The combination of methods and sensory layers – sound, code design and collaborative drawings – build on a clear language that is at once personal and political. The video is well-paced and is a great example of how the Open Format category is a space where photographers can make use of several mediums in a coherent and imaginative way to forward a narrative that is of global relevance.The jury awarded this project with the World Press Photo Open Format Award because it connects the personal loss of ancestral knowledge and cultural heritage to the strategic erasure of ancient knowledge and ways of living, in a striking commentary on the consequences of global agrobiodiversity loss.",https://www.worldpressphoto.org/getmedia/7fa5135e-7571-40ff-83a7-409e12f88d6f/WPP_2022Contest_OPFA_Isadora-Romero.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Isadora Romero\1.jpg,Isadora Romero,2022
124,1,Sudan Protests,"30 December, 2021","A protester throws back a tear-gas canister that had been fired by security forces, during a march demanding an end to military rule, in Khartoum, Sudan.","On 30 December, demonstrators marched through the Sudanese capital Khartoum, and in the neighboring cities of Omdurman and Bahri, demanding that the military play no role in a transitional government, and for political power to be transferred to civilian authorities. The protests were brutally suppressed. Reuters reported that five people were killed in the protests.The military had seized control in a coup on 25 October, after long disagreement between civilian members of an earlier transitional government and military members unwilling to share power. The military had dissolved this government, and detained its prime minister, Abdalla Hamdok. Protesters then took to the streets demanding a return to civilian government and the release of Hamdok, but were met with violence. At least seven people were killed and 140 injured in the October protests, according to reports in The New York Times. Unrest continued even after Hamdok’s reinstatement. Internet services were disrupted, and local and international broadcasting networks said that the government barred them from reporting on events. The reinstated prime minister Hamdok resigned early in January 2022 amidst continuing political deadlock.The photographer is Sudanese and lives in Khartoum. He took part in early protests following the military coup, and then channeled his activities into photojournalism, as he wants to document what he sees as an ongoing popular revolution.",2022 Photo Contest,Africa,Singles,"This image highlights how Sudanese youth are asserting their values of human rights and citizenship. It demonstrates the remarkable bravery and boldness of an unprotected and unarmed young woman throwing back what the military has thrown at the protesters. This symbolic image praises the determination of the youth and women across Africa who are participating in, and never giving up on, the daily fight for democracy.",https://www.worldpressphoto.org/getmedia/9cdad98d-d658-4316-a04e-727bea0e59b8/wpp_2022contest_africa_sin_faiz-abubakr-mohamed.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Faiz Abubakr Mohamed\1.jpg,Faiz Abubakr Mohamed,2022
125,1,The Book of Veles,"The Book of Veles was published in April 2021 as a documentary project on the production of fake news in Veles, a provincial North Macedonian town which placed itself on the world map in 2016 as an epicenter for fake news production. During the 2016 US Presidential election, some residents of Veles created hundreds of clickbait websites posing as American political news portals. As the Veles fake news articles were widely spread via Facebook and Twitter algorithms, many of these 'news hackers' made substantial sums from viewer ad clicks. While it may have been a money-making scheme for certain Veles residents, the presence of these fake websites may have contributed to the visibility of the Trump campaign and therefore inadvertently promoted the election of Donald Trump as president of the United States. The book also weaves in the real story of a forged ‘ancient’ manuscript called The Book of Veles.","Six months after its publication, Bendiksen revealed the project itself was a forgery – all the people portrayed are computer-generated 3D models, and all text was written by an AI. Bendiksen acquired base characters and morphed them to create a range of characters before adding clothing and texture. The backgrounds of the images were made by photographing empty spaces in Veles, which were then converted into 3D spaces. Avatars, the computer-generated 3D models, were placed into the scene, with emotions, poses and lighting that matched the original scene.","The photographs are accompanied by a 5000 word AI-generated essay using GPT-2, a system for creating text that is trained on millions of existing websites. Bendiksen fed this system with articles from English-language media about the fake news industry in Veles as well as real quotes from people who had been involved in fake news production - then selected text from the output.",2022 Photo Contest,Europe,Open Format,"The Book of Veles is a fresh, conceptual project on a highly relevant topic. The photographer consistently maintains a strong narrative throughout the project and intelligently portrays what it means to be living in an age of disinformation. The use of an innovative technique combined with symbolism and irony adds meaning throughout the body of work and makes a bold political commentary. Furthermore, the photographer addresses the moral authority of his own photographic work and presents a form of meta-analysis – using photography as a tool to comment on the state of photography and highlight how vulnerable we are to fake influences in a shifting industry.",https://www.worldpressphoto.org/getmedia/cb205915-862f-48dc-beb3-666824982d62/WPP_2022Contest_Europe_OPF_Jonas-Bendiksen_AAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Jonas Bendiksen\1.jpg,Jonas Bendiksen,2022
126,2,The Book of Veles,"The Book of Veles was published in April 2021 as a documentary project on the production of fake news in Veles, a provincial North Macedonian town which placed itself on the world map in 2016 as an epicenter for fake news production. During the 2016 US Presidential election, some residents of Veles created hundreds of clickbait websites posing as American political news portals. As the Veles fake news articles were widely spread via Facebook and Twitter algorithms, many of these 'news hackers' made substantial sums from viewer ad clicks. While it may have been a money-making scheme for certain Veles residents, the presence of these fake websites may have contributed to the visibility of the Trump campaign and therefore inadvertently promoted the election of Donald Trump as president of the United States. The book also weaves in the real story of a forged ‘ancient’ manuscript called The Book of Veles.","Six months after its publication, Bendiksen revealed the project itself was a forgery – all the people portrayed are computer-generated 3D models, and all text was written by an AI. Bendiksen acquired base characters and morphed them to create a range of characters before adding clothing and texture. The backgrounds of the images were made by photographing empty spaces in Veles, which were then converted into 3D spaces. Avatars, the computer-generated 3D models, were placed into the scene, with emotions, poses and lighting that matched the original scene.","The photographs are accompanied by a 5000 word AI-generated essay using GPT-2, a system for creating text that is trained on millions of existing websites. Bendiksen fed this system with articles from English-language media about the fake news industry in Veles as well as real quotes from people who had been involved in fake news production - then selected text from the output.",2022 Photo Contest,Europe,Open Format,"The Book of Veles is a fresh, conceptual project on a highly relevant topic. The photographer consistently maintains a strong narrative throughout the project and intelligently portrays what it means to be living in an age of disinformation. The use of an innovative technique combined with symbolism and irony adds meaning throughout the body of work and makes a bold political commentary. Furthermore, the photographer addresses the moral authority of his own photographic work and presents a form of meta-analysis – using photography as a tool to comment on the state of photography and highlight how vulnerable we are to fake influences in a shifting industry.",https://www.worldpressphoto.org/getmedia/3d2002ca-601c-44f7-bf68-000ecde65165/WPP_2022Contest_Europe_OPF_Jonas-Bendiksen_BAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2022\Jonas Bendiksen\2.jpg,Jonas Bendiksen,2022
